Loan_ID,Customer_Age,Income,Loan_Type,Loan_Amount,Interest_Rate,Issue_Date,Loan_Status,Recovery_Status,Recovery_Amount,Outstanding_Amount,Recovery_Rate,Risk_Segment
LN05029,29.0,589627,Home Loan,3436000,8.87,2026-02-03,Charged Off,Default,1055787.76,2380212.24,30.73,High Risk
LN06902,33.0,605807,Home Loan,4396000,9.82,2025-10-28,Fully Paid,Recovered,4230430.11,165569.89,96.23,Medium Risk
LN03689,42.0,472004,Personal Loan,333000,16.18,2026-01-02,Fully Paid,Recovered,325686.03,7313.97,97.8,Medium Risk
LN04984,41.0,468189,Personal Loan,288000,15.08,2025-07-20,Fully Paid,Recovered,281276.35,6723.65,97.67,Medium Risk
LN00764,25.0,975606,Auto Loan,739000,10.14,2025-12-19,Charged Off,Default,227220.03,511779.97,30.75,Medium Risk
LN02389,,506461,Home Loan,3183000,9.09,2026-02-24,Fully Paid,Recovered,3035706.71,147293.29,95.37,High Risk
LN06752,55.0,524891,Business Loan,3870000,13.22,2025-09-23,Fully Paid,Recovered,3831449.09,38550.91,99.0,High Risk
LN09026,46.0,1737994,Personal Loan,207000,14.16,2025-07-16,Fully Paid,Recovered,205716.79,1283.21,99.38,Low Risk
LN01836,,211650,Personal Loan,337000,14.94,2026-02-21,Fully Paid,Recovered,325888.99,11111.01,96.7,Medium Risk
LN08026,62.0,582100,Personal Loan,498000,16.03,2025-12-16,Fully Paid,Recovered,491853.02,6146.98,98.77,Medium Risk
LN01223,55.0,701474,Business Loan,4910000,12.73,2025-11-15,Fully Paid,Recovered,4906537.28,3462.72,99.93,Medium Risk
LN06487,45.0,877943,Business Loan,5062000,13.63,2026-01-27,Fully Paid,Recovered,4840842.5,221157.5,95.63,Medium Risk
LN05376,63.0,615030,Home Loan,2958000,9.88,2025-06-30,Fully Paid,Recovered,2885649.57,72350.43,97.55,Medium Risk
LN07878,25.0,1367993,Personal Loan,341000,15.15,2025-12-01,Fully Paid,Recovered,329588.54,11411.46,96.65,Medium Risk
LN01792,60.0,1061912,Business Loan,3864000,12.03,2025-10-28,Fully Paid,Recovered,3844279.18,19720.82,99.49,Medium Risk
LN08638,31.0,526590,Personal Loan,334000,14.78,2026-04-13,Fully Paid,Recovered,326840.72,7159.28,97.86,Medium Risk
LN09969,42.0,389542,Business Loan,4700000,13.69,2026-03-16,Fully Paid,Recovered,4525541.21,174458.79,96.29,High Risk
LN08863,52.0,2054024,Auto Loan,950000,9.26,2026-02-02,Fully Paid,Recovered,935608.96,14391.04,98.49,Low Risk
LN02836,34.0,574397,Business Loan,4055000,13.64,2026-01-21,Fully Paid,Recovered,3890493.36,164506.64,95.94,High Risk
LN00709,33.0,1265298,Home Loan,4438000,9.75,2025-10-13,Charged Off,Default,1602544.33,2835455.67,36.11,Medium Risk
LN00510,44.0,586270,Personal Loan,369000,16.64,2025-09-19,Charged Off,Default,63662.32,305337.68,17.25,Medium Risk
LN08035,37.0,418848,Auto Loan,631000,10.01,2026-01-31,Fully Paid,Recovered,629968.77,1031.23,99.84,Medium Risk
LN07839,35.0,3675843,Personal Loan,403000,15.13,2026-01-17,Fully Paid,Recovered,385585.04,17414.96,95.68,Low Risk
LN08391,28.0,1304101,Business Loan,4195000,12.07,2025-06-15,Charged Off,Default,1110130.18,3084869.82,26.46,Medium Risk
LN09644,40.0,1044096,Personal Loan,497000,15.84,2026-01-15,Fully Paid,Recovered,491411.49,5588.51,98.88,Medium Risk
LN04561,41.0,730092,Education Loan,561000,11.71,2025-06-05,Fully Paid,Recovered,535762.57,25237.43,95.5,Medium Risk
LN07026,38.0,1806337,Business Loan,4104000,12.59,2025-10-03,Fully Paid,Recovered,3988256.94,115743.06,97.18,Medium Risk
LN07709,33.0,850529,Personal Loan,372000,15.1,2026-01-22,Fully Paid,Recovered,355535.28,16464.72,95.57,Medium Risk
LN07123,51.0,481005,Personal Loan,379000,16.65,2026-03-02,Fully Paid,Recovered,370548.24,8451.76,97.77,Medium Risk
LN07107,51.0,771565,Home Loan,4667000,8.61,2026-03-06,Fully Paid,Recovered,4593394.56,73605.44,98.42,Medium Risk
LN04316,22.0,278319,Business Loan,4402000,14.07,2026-03-09,Fully Paid,Recovered,4355094.93,46905.07,98.93,High Risk
LN04843,51.0,1058567,Personal Loan,443000,14.78,2025-04-27,Fully Paid,Recovered,441953.98,1046.02,99.76,Medium Risk
LN04133,48.0,612741,Home Loan,3524000,10.14,2026-02-11,Charged Off,Default,398064.22,3125935.78,11.3,Medium Risk
LN04646,44.0,923234,Home Loan,3328000,8.54,2025-07-31,Fully Paid,Recovered,3267972.16,60027.84,98.2,Medium Risk
LN00712,,1957598,Auto Loan,841000,9.14,2026-02-24,Fully Paid,Recovered,819319.61,21680.39,97.42,Low Risk
LN07297,56.0,342962,Personal Loan,446000,16.75,2025-08-04,Fully Paid,Recovered,438401.01,7598.99,98.3,Medium Risk
LN09313,41.0,479835,Business Loan,4204000,13.93,2026-02-14,Charged Off,Default,681192.09,3522807.91,16.2,High Risk
LN01617,37.0,926192,Business Loan,3241000,13.51,2026-02-07,Charged Off,Default,1270743.21,1970256.79,39.21,Medium Risk
LN04819,36.0,1548576,Home Loan,3525000,8.38,2026-03-01,Fully Paid,Recovered,3377268.28,147731.72,95.81,Medium Risk
LN01373,34.0,844795,Auto Loan,1104000,10.47,2026-02-25,Fully Paid,Recovered,1058345.43,45654.57,95.86,Medium Risk
LN03126,34.0,714182,Personal Loan,539000,15.36,2025-10-03,Fully Paid,Recovered,528302.92,10697.08,98.02,Medium Risk
LN00713,51.0,1433756,Personal Loan,526000,14.44,2025-10-22,Fully Paid,Recovered,515497.97,10502.03,98.0,Medium Risk
LN04708,52.0,650994,Personal Loan,518000,15.1,2025-09-09,Fully Paid,Recovered,499450.45,18549.55,96.42,Medium Risk
LN01246,27.0,1107525,Home Loan,3832000,9.86,2025-08-20,Fully Paid,Recovered,3766440.54,65559.46,98.29,Medium Risk
LN09002,34.0,782754,Auto Loan,659000,9.63,2025-05-20,Fully Paid,Recovered,632195.9,26804.1,95.93,Medium Risk
LN04405,36.0,309582,Business Loan,2818000,12.73,2026-01-14,Charged Off,Default,323402.11,2494597.89,11.48,High Risk
LN08778,46.0,894894,Education Loan,718000,11.96,2025-06-19,Fully Paid,Recovered,705679.22,12320.78,98.28,Medium Risk
LN00716,36.0,1046082,Education Loan,618000,10.98,2025-05-28,Fully Paid,Recovered,595789.72,22210.28,96.41,Medium Risk
LN01685,33.0,752342,Personal Loan,326000,14.81,2025-09-18,Fully Paid,Recovered,320257.62,5742.38,98.24,Medium Risk
LN07248,45.0,373871,Home Loan,3395000,8.53,2025-04-27,Charged Off,Default,1263675.61,2131324.39,37.22,High Risk
LN01483,39.0,857901,Personal Loan,364000,15.32,2026-01-02,Fully Paid,Recovered,356834.1,7165.9,98.03,Medium Risk
LN06875,49.0,471576,Home Loan,3280000,8.53,2025-06-24,Fully Paid,Recovered,3126317.01,153682.99,95.31,High Risk
LN02620,32.0,478614,Auto Loan,836000,10.32,2025-08-02,Fully Paid,Recovered,804830.26,31169.74,96.27,Medium Risk
LN03871,27.0,664235,Home Loan,2905000,9.23,2026-03-07,Fully Paid,Recovered,2838865.82,66134.18,97.72,Medium Risk
LN08981,58.0,565314,Auto Loan,502000,10.5,2025-07-04,Fully Paid,Recovered,486090.17,15909.83,96.83,Medium Risk
LN02128,54.0,200000,Personal Loan,428000,15.23,2025-08-20,Fully Paid,Recovered,426593.98,1406.02,99.67,Medium Risk
LN03258,25.0,1382093,Home Loan,3031000,8.83,2026-01-11,Fully Paid,Recovered,2932275.1,98724.9,96.74,Medium Risk
LN01884,46.0,871567,Personal Loan,246000,14.73,2025-12-25,Fully Paid,Recovered,243296.89,2703.11,98.9,Medium Risk
LN00213,27.0,360790,Home Loan,3812000,9.71,2026-03-07,Fully Paid,Recovered,3659600.36,152399.64,96.0,High Risk
LN03051,56.0,520383,Auto Loan,681000,11.09,2025-07-20,Fully Paid,Recovered,664890.71,16109.29,97.63,Medium Risk
LN04695,53.0,786483,Home Loan,2391000,8.88,2026-04-10,Fully Paid,Recovered,2321257.89,69742.11,97.08,Medium Risk
LN01011,29.0,837702,Personal Loan,309000,15.93,2026-01-12,Charged Off,Default,69321.14,239678.86,22.43,Medium Risk
LN00324,54.0,1301152,Business Loan,3201000,12.32,2025-08-29,Charged Off,Default,683775.0,2517225.0,21.36,Medium Risk
LN03571,59.0,1330894,Education Loan,812000,11.58,2025-11-24,Fully Paid,Recovered,804437.68,7562.32,99.07,Medium Risk
LN01098,47.0,579890,Auto Loan,662000,11.46,2025-12-11,Charged Off,Default,163042.05,498957.95,24.63,Medium Risk
LN01563,53.0,635595,Personal Loan,434000,15.32,2025-09-01,Fully Paid,Recovered,431663.29,2336.71,99.46,Medium Risk
LN03425,40.0,819117,Personal Loan,375000,15.3,2025-07-14,Fully Paid,Recovered,370353.77,4646.23,98.76,Medium Risk
LN00335,44.0,2105818,Personal Loan,394000,14.1,2025-04-29,Fully Paid,Recovered,375263.29,18736.71,95.24,Low Risk
LN02698,36.0,517636,Auto Loan,705000,11.72,2025-11-07,Fully Paid,Recovered,670359.42,34640.58,95.09,Medium Risk
LN06217,59.0,1048129,Auto Loan,505000,10.38,2025-08-04,Fully Paid,Recovered,503781.28,1218.72,99.76,Medium Risk
LN02808,,1029296,Auto Loan,947000,9.85,2025-09-04,Fully Paid,Recovered,901643.02,45356.98,95.21,Medium Risk
LN06821,33.0,822082,Personal Loan,291000,14.89,2025-06-08,Fully Paid,Recovered,281850.07,9149.93,96.86,Medium Risk
LN00793,51.0,374344,Auto Loan,640000,11.4,2025-11-10,Fully Paid,Recovered,632026.08,7973.92,98.75,Medium Risk
LN00234,49.0,626716,Home Loan,4146000,9.01,2025-08-21,Fully Paid,Recovered,4025499.77,120500.23,97.09,Medium Risk
LN05844,46.0,714131,Auto Loan,666000,10.93,2025-07-28,Fully Paid,Recovered,636396.92,29603.08,95.56,Medium Risk
LN02733,55.0,368802,Business Loan,4337000,12.86,2026-04-08,Fully Paid,Recovered,4224811.55,112188.45,97.41,High Risk
LN05919,42.0,1017438,Business Loan,4667000,13.61,2025-05-07,Charged Off,Default,1338542.17,3328457.83,28.68,Medium Risk
LN02514,40.0,3351118,Education Loan,486000,10.41,2025-04-27,Fully Paid,Recovered,480075.76,5924.24,98.78,Low Risk
LN07428,42.0,814955,Auto Loan,801000,10.15,2025-10-01,Fully Paid,Recovered,791959.32,9040.68,98.87,Medium Risk
LN05886,45.0,2662518,Auto Loan,972000,9.7,2026-04-01,Fully Paid,Recovered,933399.83,38600.17,96.03,Low Risk
LN02419,26.0,1015311,Business Loan,4045000,13.87,2025-07-15,Charged Off,Default,1044856.97,3000143.03,25.83,Medium Risk
LN05260,38.0,864728,Auto Loan,712000,9.74,2025-11-29,Fully Paid,Recovered,711181.73,818.27,99.89,Medium Risk
LN08103,46.0,974062,Business Loan,3959000,12.95,2025-07-18,Charged Off,Default,461274.7,3497725.3,11.65,Medium Risk
LN06444,28.0,593601,Business Loan,3822000,13.87,2025-07-07,Charged Off,Default,425677.53,3396322.47,11.14,High Risk
LN09225,32.0,1261020,Home Loan,2088000,8.17,2025-09-02,Fully Paid,Recovered,2080582.66,7417.34,99.64,Medium Risk
LN09687,24.0,1164052,Auto Loan,990000,9.87,2025-10-09,Fully Paid,Recovered,944459.11,45540.89,95.4,Medium Risk
LN05171,24.0,1011803,Auto Loan,844000,10.97,2025-12-21,Fully Paid,Recovered,822211.52,21788.48,97.42,Medium Risk
LN00775,39.0,1605677,Home Loan,3676000,9.39,2025-05-15,Fully Paid,Recovered,3531498.57,144501.43,96.07,Medium Risk
LN01495,61.0,1022072,Business Loan,3466000,13.62,2025-09-07,Fully Paid,Recovered,3322724.89,143275.11,95.87,Medium Risk
LN01598,34.0,200000,Personal Loan,359000,16.87,2025-07-01,Fully Paid,Recovered,354972.05,4027.95,98.88,Medium Risk
LN00872,27.0,1905580,Business Loan,4734000,12.34,2026-01-01,Fully Paid,Recovered,4586213.55,147786.45,96.88,Medium Risk
LN05172,63.0,252748,Home Loan,3443000,9.0,2026-02-04,Charged Off,Default,490293.9,2952706.1,14.24,High Risk
LN01264,32.0,1000861,Auto Loan,932000,11.04,2026-04-02,Fully Paid,Recovered,899849.58,32150.42,96.55,Medium Risk
LN05283,40.0,685187,Auto Loan,1012000,9.93,2025-08-30,Fully Paid,Recovered,997393.78,14606.22,98.56,Medium Risk
LN04150,41.0,1157961,Home Loan,3262000,8.55,2025-05-09,Fully Paid,Recovered,3240815.21,21184.79,99.35,Medium Risk
LN07202,,1216294,Education Loan,667000,12.02,2026-01-25,Fully Paid,Recovered,638102.24,28897.76,95.67,Medium Risk
LN04157,64.0,512927,Personal Loan,421000,16.58,2025-07-25,Fully Paid,Recovered,408002.08,12997.92,96.91,Medium Risk
LN02108,60.0,757084,Home Loan,2934000,10.03,2025-05-01,Charged Off,Default,1001571.04,1932428.96,34.14,Medium Risk
LN01221,47.0,338214,Business Loan,3810000,13.23,2025-07-29,Fully Paid,Recovered,3772201.78,37798.22,99.01,High Risk
LN07172,51.0,483221,Home Loan,3233000,8.37,2025-09-08,Charged Off,Default,1032200.65,2200799.35,31.93,High Risk
LN02349,58.0,666535,Personal Loan,345000,16.1,2026-04-14,Charged Off,Default,50482.97,294517.03,14.63,Medium Risk
LN00409,37.0,1222869,Personal Loan,349000,15.68,2026-02-07,Fully Paid,Recovered,348896.15,103.85,99.97,Medium Risk
LN05203,44.0,1446235,Home Loan,3873000,8.46,2026-02-05,Fully Paid,Recovered,3708217.6,164782.4,95.75,Medium Risk
LN04163,32.0,2429309,Personal Loan,346000,15.07,2025-06-22,Fully Paid,Recovered,335219.79,10780.21,96.88,Low Risk
LN01514,48.0,429858,Auto Loan,851000,10.71,2025-12-05,Fully Paid,Recovered,828996.85,22003.15,97.41,Medium Risk
LN08557,53.0,764352,Personal Loan,432000,16.34,2026-01-05,Fully Paid,Recovered,426081.21,5918.79,98.63,Medium Risk
LN04247,57.0,1017915,Business Loan,3830000,13.47,2025-09-22,Fully Paid,Recovered,3772789.2,57210.8,98.51,Medium Risk
LN02146,23.0,411110,Auto Loan,961000,10.38,2025-08-25,Fully Paid,Recovered,945267.42,15732.58,98.36,Medium Risk
LN05293,57.0,521084,Auto Loan,630000,11.28,2025-12-13,Fully Paid,Recovered,627810.2,2189.8,99.65,Medium Risk
LN04562,40.0,2864508,Auto Loan,675000,9.95,2026-01-20,Fully Paid,Recovered,661817.85,13182.15,98.05,Low Risk
LN06913,57.0,1912183,Business Loan,3676000,12.8,2025-07-23,Charged Off,Default,1446470.39,2229529.61,39.35,Medium Risk
LN07237,38.0,913612,Business Loan,4135000,12.56,2025-10-01,Fully Paid,Recovered,4074447.64,60552.36,98.54,Medium Risk
LN07481,28.0,692993,Home Loan,3258000,9.46,2026-01-25,Charged Off,Default,1168534.1,2089465.9,35.87,Medium Risk
LN03161,42.0,493403,Personal Loan,407000,15.92,2025-09-20,Fully Paid,Recovered,399618.51,7381.49,98.19,Medium Risk
LN05607,29.0,528917,Home Loan,3639000,10.2,2025-11-03,Fully Paid,Recovered,3581029.8,57970.2,98.41,High Risk
LN09224,23.0,593313,Education Loan,793000,12.25,2025-09-16,Fully Paid,Recovered,781471.21,11528.79,98.55,Medium Risk
LN08531,50.0,539427,Business Loan,3596000,12.64,2025-08-24,Fully Paid,Recovered,3526173.8,69826.2,98.06,High Risk
LN05650,36.0,745480,Personal Loan,435000,16.03,2026-02-26,Fully Paid,Recovered,425438.86,9561.14,97.8,Medium Risk
LN08200,36.0,650192,Personal Loan,313000,14.9,2026-01-16,Fully Paid,Recovered,312496.48,503.52,99.84,Medium Risk
LN05770,52.0,327071,Personal Loan,423000,16.33,2025-12-06,Charged Off,Default,52667.23,370332.77,12.45,Medium Risk
LN08748,47.0,1701087,Auto Loan,793000,9.5,2025-09-15,Charged Off,Default,170631.97,622368.03,21.52,Low Risk
LN05840,64.0,1749491,Home Loan,4468000,8.8,2025-09-06,Fully Paid,Recovered,4245622.74,222377.26,95.02,Medium Risk
LN03529,62.0,996053,Auto Loan,854000,11.38,2025-10-13,Fully Paid,Recovered,842398.07,11601.93,98.64,Medium Risk
LN05008,61.0,1284409,Home Loan,3126000,8.49,2025-04-29,Fully Paid,Recovered,3033296.85,92703.15,97.03,Medium Risk
LN07366,45.0,541625,Education Loan,684000,10.77,2025-04-27,Fully Paid,Recovered,678062.75,5937.25,99.13,Medium Risk
LN03667,61.0,653241,Home Loan,4256000,8.55,2025-09-30,Fully Paid,Recovered,4204717.78,51282.22,98.8,Medium Risk
LN03146,62.0,1465838,Personal Loan,417000,15.1,2026-03-18,Fully Paid,Recovered,402152.16,14847.84,96.44,Medium Risk
LN05379,63.0,332807,Business Loan,3729000,13.08,2025-12-19,Charged Off,Default,1374013.56,2354986.44,36.85,High Risk
LN09628,22.0,664503,Education Loan,890000,12.24,2026-03-23,Fully Paid,Recovered,868376.57,21623.43,97.57,Medium Risk
LN01776,41.0,1453495,Personal Loan,421000,15.9,2026-01-05,Fully Paid,Recovered,411711.99,9288.01,97.79,Medium Risk
LN01499,34.0,1503145,Personal Loan,413000,14.96,2026-03-04,Charged Off,Default,67438.18,345561.82,16.33,Low Risk
LN01480,29.0,340394,Education Loan,540000,12.14,2025-12-23,Charged Off,Default,112435.82,427564.18,20.82,Medium Risk
LN06121,31.0,2764273,Personal Loan,472000,15.83,2025-06-16,Fully Paid,Recovered,459370.04,12629.96,97.32,Low Risk
LN05920,46.0,328277,Auto Loan,701000,11.75,2025-10-22,Fully Paid,Recovered,694251.99,6748.01,99.04,Medium Risk
LN07816,51.0,1067906,Business Loan,4774000,12.37,2026-01-07,Fully Paid,Recovered,4709846.98,64153.02,98.66,Medium Risk
LN06718,28.0,362431,Personal Loan,459000,16.75,2025-06-14,Fully Paid,Recovered,446615.57,12384.43,97.3,Medium Risk
LN01663,32.0,826561,Education Loan,645000,10.96,2026-01-14,Fully Paid,Recovered,643149.94,1850.06,99.71,Medium Risk
LN03799,39.0,678144,Home Loan,4119000,8.8,2025-10-08,Fully Paid,Recovered,4025702.85,93297.15,97.73,Medium Risk
LN04090,36.0,898271,Home Loan,2987000,8.96,2025-12-13,Fully Paid,Recovered,2912342.71,74657.29,97.5,Medium Risk
LN04979,23.0,247248,Business Loan,2874000,13.85,2026-02-22,Charged Off,Default,449307.07,2424692.93,15.63,High Risk
LN08697,59.0,995847,Education Loan,577000,11.61,2025-07-21,Fully Paid,Recovered,552544.41,24455.59,95.76,Medium Risk
LN05184,43.0,337431,Auto Loan,475000,10.16,2026-04-11,Fully Paid,Recovered,460338.29,14661.71,96.91,Medium Risk
LN03947,33.0,536107,Business Loan,5666000,13.03,2025-12-13,Charged Off,Default,1974091.39,3691908.61,34.84,High Risk
LN06585,32.0,563831,Auto Loan,650000,11.27,2025-10-24,Fully Paid,Recovered,649353.14,646.86,99.9,Medium Risk
LN00746,41.0,368844,Personal Loan,243000,16.0,2025-12-03,Fully Paid,Recovered,241223.06,1776.94,99.27,Medium Risk
LN07574,55.0,533180,Auto Loan,898000,11.16,2025-10-07,Fully Paid,Recovered,869947.22,28052.78,96.88,Medium Risk
LN00711,26.0,1125805,Personal Loan,445000,14.96,2025-11-20,Charged Off,Default,118933.1,326066.9,26.73,Medium Risk
LN00380,26.0,1252215,Home Loan,3591000,8.08,2025-11-14,Fully Paid,Recovered,3413189.86,177810.14,95.05,Medium Risk
LN06385,35.0,1176150,Home Loan,3450000,8.58,2025-09-28,Fully Paid,Recovered,3318492.71,131507.29,96.19,Medium Risk
LN03128,35.0,426687,Personal Loan,499000,14.99,2025-12-20,Fully Paid,Recovered,497797.23,1202.77,99.76,Medium Risk
LN09037,62.0,1156144,Personal Loan,459000,15.39,2026-02-28,Fully Paid,Recovered,453249.21,5750.79,98.75,Medium Risk
LN07441,37.0,1031680,Home Loan,3432000,9.77,2025-11-23,Fully Paid,Recovered,3428191.39,3808.61,99.89,Medium Risk
LN09399,30.0,1126988,Personal Loan,429000,16.06,2025-07-25,Fully Paid,Recovered,408647.79,20352.21,95.26,Medium Risk
LN09701,48.0,387752,Auto Loan,648000,11.79,2026-02-21,Fully Paid,Recovered,635952.51,12047.49,98.14,Medium Risk
LN08458,28.0,947703,Personal Loan,387000,14.93,2026-01-12,Charged Off,Default,62508.74,324491.26,16.15,Medium Risk
LN04662,,385923,Home Loan,2478000,9.6,2025-12-11,Fully Paid,Recovered,2365438.33,112561.67,95.46,High Risk
LN04792,29.0,203473,Business Loan,3345000,14.01,2025-08-23,Fully Paid,Recovered,3204159.94,140840.06,95.79,High Risk
LN05853,53.0,1714565,Education Loan,505000,12.05,2026-01-20,Fully Paid,Recovered,483262.58,21737.42,95.7,Low Risk
LN06943,60.0,1352768,Business Loan,3606000,13.62,2025-05-24,Fully Paid,Recovered,3436839.84,169160.16,95.31,Medium Risk
LN09607,39.0,215723,Business Loan,4882000,12.44,2025-09-28,Charged Off,Default,1299282.75,3582717.25,26.61,High Risk
LN05014,58.0,1070999,Home Loan,3091000,9.35,2026-01-19,Fully Paid,Recovered,3033970.6,57029.4,98.15,Medium Risk
LN01314,52.0,564786,Auto Loan,1143000,10.25,2026-04-06,Fully Paid,Recovered,1129874.77,13125.23,98.85,Medium Risk
LN04615,59.0,766603,Auto Loan,734000,10.0,2025-04-25,Fully Paid,Recovered,699388.03,34611.97,95.28,Medium Risk
LN09496,52.0,829640,Personal Loan,350000,16.26,2025-10-21,Charged Off,Default,118728.9,231271.1,33.92,Medium Risk
LN04599,36.0,390966,Personal Loan,457000,16.73,2026-03-26,Fully Paid,Recovered,453694.24,3305.76,99.28,Medium Risk
LN09049,37.0,602963,Personal Loan,379000,16.33,2025-05-10,Fully Paid,Recovered,365530.52,13469.48,96.45,Medium Risk
LN08684,60.0,740005,Auto Loan,780000,11.41,2025-07-09,Fully Paid,Recovered,742939.57,37060.43,95.25,Medium Risk
LN01286,23.0,393075,Personal Loan,385000,15.95,2026-02-14,Fully Paid,Recovered,373592.22,11407.78,97.04,Medium Risk
LN04554,50.0,1417479,Home Loan,4600000,8.27,2025-11-01,Fully Paid,Recovered,4471284.69,128715.31,97.2,Medium Risk
LN06331,28.0,2522096,Home Loan,3806000,8.97,2025-09-16,Fully Paid,Recovered,3708103.03,97896.97,97.43,Medium Risk
LN01350,60.0,680616,Education Loan,584000,10.97,2025-09-05,Charged Off,Default,208824.85,375175.15,35.76,Medium Risk
LN09280,,679503,Education Loan,647000,11.19,2026-01-06,Fully Paid,Recovered,623268.08,23731.92,96.33,Medium Risk
LN02690,28.0,1060281,Education Loan,703000,10.8,2026-03-18,Fully Paid,Recovered,678328.08,24671.92,96.49,Medium Risk
LN07117,39.0,712871,Business Loan,3846000,13.28,2025-04-26,Fully Paid,Recovered,3662672.26,183327.74,95.23,Medium Risk
LN04211,25.0,343189,Business Loan,4717000,14.31,2025-07-02,Fully Paid,Recovered,4618829.27,98170.73,97.92,High Risk
LN00428,47.0,288239,Education Loan,536000,12.2,2025-06-12,Fully Paid,Recovered,520681.72,15318.28,97.14,Medium Risk
LN00654,26.0,972862,Auto Loan,1012000,11.4,2026-03-26,Fully Paid,Recovered,969506.84,42493.16,95.8,Medium Risk
LN08263,49.0,1147460,Personal Loan,480000,14.54,2025-11-06,Charged Off,Default,100863.46,379136.54,21.01,Medium Risk
LN05578,47.0,2702989,Personal Loan,280000,15.31,2026-02-08,Fully Paid,Recovered,274599.0,5401.0,98.07,Low Risk
LN08049,38.0,1177714,Auto Loan,781000,11.16,2025-05-28,Fully Paid,Recovered,748164.62,32835.38,95.8,Medium Risk
